RSA,ZCTA,RSA_Name,CMS_region,CMS_office
H0007,57231,"SD, Huron [Suburban]",VIII,Denver
H0007,57233,"SD, Huron [Suburban]",VIII,Denver
H0007,57249,"SD, Huron [Suburban]",VIII,Denver
H0007,57278,"SD, Huron [Suburban]",VIII,Denver
H0007,57312,"SD, Huron [Suburban]",VIII,Denver
H0007,57322,"SD, Huron [Suburban]",VIII,Denver
H0007,57323,"SD, Huron [Suburban]",VIII,Denver
H0007,57324,"SD, Huron [Suburban]",VIII,Denver
H0007,57348,"SD, Huron [Suburban]",VIII,Denver
H0007,57350,"SD, Huron [Suburban]",VIII,Denver
H0007,57353,"SD, Huron [Suburban]",VIII,Denver
H0007,57379,"SD, Huron [Suburban]",VIII,Denver
H0007,57384,"SD, Huron [Suburban]",VIII,Denver
H0007,57386,"SD, Huron [Suburban]",VIII,Denver
H0008,57301,"SD, Mitchell [Suburban]",VIII,Denver
H0008,57311,"SD, Mitchell [Suburban]",VIII,Denver
H0008,57314,"SD, Mitchell [Suburban]",VIII,Denver
H0008,57334,"SD, Mitchell [Suburban]",VIII,Denver
H0008,57340,"SD, Mitchell [Suburban]",VIII,Denver
H0008,57359,"SD, Mitchell [Suburban]",VIII,Denver
H0008,57363,"SD, Mitchell [Suburban]",VIII,Denver
H0008,57368,"SD, Mitchell [Suburban]",VIII,Denver
H0008,57375,"SD, Mitchell [Suburban]",VIII,Denver
H0008,57385,"SD, Mitchell [Suburban]",VIII,Denver
H0008,80461,"SD, Mitchell [Suburban]",VIII,Denver
H0009,57317,"SD, Gregory County [Small town/rural]",VIII,Denver
H0009,57523,"SD, Gregory County [Small town/rural]",VIII,Denver
H0009,57528,"SD, Gregory County [Small town/rural]",VIII,Denver
H0009,57529,"SD, Gregory County [Small town/rural]",VIII,Denver
H0009,57533,"SD, Gregory County [Small town/rural]",VIII,Denver
H0009,57538,"SD, Gregory County [Small town/rural]",VIII,Denver
H0009,57571,"SD, Gregory County [Small town/rural]",VIII,Denver
H0010,57325,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57339,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57341,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57365,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57370,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57382,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57420,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57428,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57438,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57442,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57450,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57455,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57466,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57471,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57472,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57473,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57475,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57501,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57520,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57522,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57531,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57532,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57534,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57536,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57537,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57541,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57544,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57548,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57552,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57555,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57559,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57563,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57564,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57566,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57568,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57569,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57570,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57572,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57576,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57580,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57584,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57585,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57601,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57621,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57622,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57623,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57625,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57626,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57630,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57631,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57633,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57636,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57652,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57656,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57657,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57658,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0010,57661,"SD, Rapid City-Spearfish [Small town/rural]",VIII,Denver
H0011,57345,"SD, Hand County [Small town/rural]",VIII,Denver
H0011,57346,"SD, Hand County [Small town/rural]",VIII,Denver
H0011,57362,"SD, Hand County [Small town/rural]",VIII,Denver
H0011,57371,"SD, Hand County [Small town/rural]",VIII,Denver
H0011,57373,"SD, Hand County [Small town/rural]",VIII,Denver
H0011,57381,"SD, Hand County [Small town/rural]",VIII,Denver
H0011,57467,"SD, Hand County [Small town/rural]",VIII,Denver
H0011,57540,"SD, Hand County [Small town/rural]",VIII,Denver
H0012,57052,"SD, Hanson County [Small town/rural]",VIII,Denver
H0012,57331,"SD, Hanson County [Small town/rural]",VIII,Denver
H0012,57366,"SD, Hanson County [Small town/rural]",VIII,Denver
H0012,57376,"SD, Hanson County [Small town/rural]",VIII,Denver
H0013,57335,"SD, Brule County [Small town/rural]",VIII,Denver
H0013,57342,"SD, Brule County [Small town/rural]",VIII,Denver
H0013,57344,"SD, Brule County [Small town/rural]",VIII,Denver
H0013,57355,"SD, Brule County [Small town/rural]",VIII,Denver
H0013,57369,"SD, Brule County [Small town/rural]",VIII,Denver
H0013,57383,"SD, Brule County [Small town/rural]",VIII,Denver
H0015,57401,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57422,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57427,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57433,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57435,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57437,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57439,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57445,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57448,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57451,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57452,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57456,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57457,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57460,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57461,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57465,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57474,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57479,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57481,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57632,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,57646,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,58415,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,58436,"SD, Aberdeen [Suburban]",VIII,Denver
H0015,58439,"SD, Aberdeen [Suburban]",VIII,Denver
H0018,57424,"SD, Spink County [Small town/rural]",VIII,Denver
H0018,57436,"SD, Spink County [Small town/rural]",VIII,Denver
H0018,57440,"SD, Spink County [Small town/rural]",VIII,Denver
H0018,57469,"SD, Spink County [Small town/rural]",VIII,Denver
H0018,57470,"SD, Spink County [Small town/rural]",VIII,Denver
H0018,57476,"SD, Spink County [Small town/rural]",VIII,Denver
H0018,57477,"SD, Spink County [Small town/rural]",VIII,Denver
H0020,57521,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57543,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57547,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57551,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57553,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57560,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57562,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57567,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57574,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57577,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57579,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57649,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57650,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57651,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57701,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57702,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57703,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57706,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57714,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57716,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57717,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57718,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57719,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57720,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57722,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57724,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57725,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57730,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57732,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57738,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57741,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57744,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57745,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57748,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57750,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57751,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57752,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57754,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57755,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57756,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57758,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57759,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57760,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57761,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57762,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57764,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57767,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57769,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57770,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57772,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57773,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57775,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57776,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57779,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57780,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57783,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57785,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57787,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57788,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57790,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57791,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57792,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57793,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57794,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,57799,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,58620,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,58623,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,58653,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,59311,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,82710,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,82711,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,82712,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0020,82720,"SD, Rapid City-Spearfish [Urban core]",VIII,Denver
H0022,57620,"ND, Dickinson [Small town/rural]",VIII,Denver
H0022,57634,"ND, Dickinson [Small town/rural]",VIII,Denver
H0022,57638,"ND, Dickinson [Small town/rural]",VIII,Denver
H0022,57640,"ND, Dickinson [Small town/rural]",VIII,Denver
H0022,57644,"ND, Dickinson [Small town/rural]",VIII,Denver
H0022,57645,"ND, Dickinson [Small town/rural]",VIII,Denver
H0022,58562,"ND, Dickinson [Small town/rural]",VIII,Denver
H0022,58639,"ND, Dickinson [Small town/rural]",VIII,Denver
H0022,58646,"ND, Dickinson [Small town/rural]",VIII,Denver
H0022,58647,"ND, Dickinson [Small town/rural]",VIII,Denver
H0022,58649,"ND, Dickinson [Small town/rural]",VIII,Denver
H0022,58650,"ND, Dickinson [Small town/rural]",VIII,Denver
H0023,80010,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80011,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80012,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80013,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80014,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80015,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80016,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80017,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80018,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80019,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80045,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80102,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80103,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80104,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80106,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80107,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80108,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80109,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80111,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80112,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80113,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80116,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80117,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80118,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80124,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80130,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80131,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80134,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80135,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80136,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80137,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80138,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80202,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80203,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80204,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80205,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80206,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80207,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80209,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80210,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80216,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80218,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80220,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80222,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80223,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80224,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80230,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80231,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80237,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80238,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80239,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80246,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80247,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80249,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80264,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80290,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80293,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80294,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80640,"CO, Arapahoe County [Urban core]",VIII,Denver
H0023,80652,"CO, Arapahoe County [Urban core]",VIII,Denver
H0024,57735,"SD, Rapid City-Spearfish [Large rural]",VIII,Denver
H0024,57747,"SD, Rapid City-Spearfish [Large rural]",VIII,Denver
H0024,57763,"SD, Rapid City-Spearfish [Large rural]",VIII,Denver
H0024,57766,"SD, Rapid City-Spearfish [Large rural]",VIII,Denver
H0024,57782,"SD, Rapid City-Spearfish [Large rural]",VIII,Denver
H0025,57421,"ND, Cass County [Urban core]",VIII,Denver
H0025,57430,"ND, Cass County [Urban core]",VIII,Denver
H0025,57432,"ND, Cass County [Urban core]",VIII,Denver
H0025,57449,"ND, Cass County [Urban core]",VIII,Denver
H0025,57454,"ND, Cass County [Urban core]",VIII,Denver
H0025,58001,"ND, Cass County [Urban core]",VIII,Denver
H0025,58002,"ND, Cass County [Urban core]",VIII,Denver
H0025,58004,"ND, Cass County [Urban core]",VIII,Denver
H0025,58005,"ND, Cass County [Urban core]",VIII,Denver
H0025,58006,"ND, Cass County [Urban core]",VIII,Denver
H0025,58007,"ND, Cass County [Urban core]",VIII,Denver
H0025,58008,"ND, Cass County [Urban core]",VIII,Denver
H0025,58009,"ND, Cass County [Urban core]",VIII,Denver
H0025,58011,"ND, Cass County [Urban core]",VIII,Denver
H0025,58012,"ND, Cass County [Urban core]",VIII,Denver
H0025,58013,"ND, Cass County [Urban core]",VIII,Denver
H0025,58015,"ND, Cass County [Urban core]",VIII,Denver
H0025,58018,"ND, Cass County [Urban core]",VIII,Denver
H0025,58021,"ND, Cass County [Urban core]",VIII,Denver
H0025,58027,"ND, Cass County [Urban core]",VIII,Denver
H0025,58029,"ND, Cass County [Urban core]",VIII,Denver
H0025,58030,"ND, Cass County [Urban core]",VIII,Denver
H0025,58033,"ND, Cass County [Urban core]",VIII,Denver
H0025,58036,"ND, Cass County [Urban core]",VIII,Denver
H0025,58038,"ND, Cass County [Urban core]",VIII,Denver
H0025,58041,"ND, Cass County [Urban core]",VIII,Denver
H0025,58042,"ND, Cass County [Urban core]",VIII,Denver
H0025,58043,"ND, Cass County [Urban core]",VIII,Denver
H0025,58045,"ND, Cass County [Urban core]",VIII,Denver
H0025,58047,"ND, Cass County [Urban core]",VIII,Denver
H0025,58048,"ND, Cass County [Urban core]",VIII,Denver
H0025,58051,"ND, Cass County [Urban core]",VIII,Denver
H0025,58052,"ND, Cass County [Urban core]",VIII,Denver
H0025,58053,"ND, Cass County [Urban core]",VIII,Denver
H0025,58054,"ND, Cass County [Urban core]",VIII,Denver
H0025,58057,"ND, Cass County [Urban core]",VIII,Denver
H0025,58058,"ND, Cass County [Urban core]",VIII,Denver
H0025,58059,"ND, Cass County [Urban core]",VIII,Denver
H0025,58060,"ND, Cass County [Urban core]",VIII,Denver
H0025,58061,"ND, Cass County [Urban core]",VIII,Denver
H0025,58062,"ND, Cass County [Urban core]",VIII,Denver
H0025,58067,"ND, Cass County [Urban core]",VIII,Denver
H0025,58068,"ND, Cass County [Urban core]",VIII,Denver
H0025,58069,"ND, Cass County [Urban core]",VIII,Denver
H0025,58075,"ND, Cass County [Urban core]",VIII,Denver
H0025,58076,"ND, Cass County [Urban core]",VIII,Denver
H0025,58077,"ND, Cass County [Urban core]",VIII,Denver
H0025,58078,"ND, Cass County [Urban core]",VIII,Denver
H0025,58079,"ND, Cass County [Urban core]",VIII,Denver
H0025,58081,"ND, Cass County [Urban core]",VIII,Denver
H0025,58102,"ND, Cass County [Urban core]",VIII,Denver
H0025,58103,"ND, Cass County [Urban core]",VIII,Denver
H0025,58104,"ND, Cass County [Urban core]",VIII,Denver
H0025,58105,"ND, Cass County [Urban core]",VIII,Denver
H0025,58219,"ND, Cass County [Urban core]",VIII,Denver
H0025,58223,"ND, Cass County [Urban core]",VIII,Denver
H0026,58031,"ND-MN, Fargo-Wahpeton [Large rural]",VIII,Denver
H0026,58049,"ND-MN, Fargo-Wahpeton [Large rural]",VIII,Denver
H0026,58056,"ND-MN, Fargo-Wahpeton [Large rural]",VIII,Denver
H0026,58063,"ND-MN, Fargo-Wahpeton [Large rural]",VIII,Denver
H0026,58071,"ND-MN, Fargo-Wahpeton [Large rural]",VIII,Denver
H0026,58072,"ND-MN, Fargo-Wahpeton [Large rural]",VIII,Denver
H0026,58461,"ND-MN, Fargo-Wahpeton [Large rural]",VIII,Denver
H0026,58479,"ND-MN, Fargo-Wahpeton [Large rural]",VIII,Denver
H0026,58480,"ND-MN, Fargo-Wahpeton [Large rural]",VIII,Denver
H0027,58201,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58202,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58203,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58204,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58205,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58212,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58214,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58216,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58220,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58225,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58228,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58229,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58233,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58235,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58237,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58238,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58239,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58241,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58243,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58244,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58249,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58251,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58254,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58256,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58258,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58259,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58260,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58261,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58262,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58265,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58266,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58269,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58271,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58272,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58273,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58275,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58276,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58278,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58281,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58282,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58311,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58321,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58344,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58355,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58361,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58380,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58416,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58425,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58429,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58448,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58452,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0027,58484,"ND-MN, Grand Forks [Urban core]",VIII,Denver
H0028,58210,"ND, Walsh County [Small town/rural]",VIII,Denver
H0028,58222,"ND, Walsh County [Small town/rural]",VIII,Denver
